CustomerID,Age,Gender,City,State,No_of_orders_placed,Sign_up_date,Last_order_placed_date,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Preferred_Theme
CusID_00837,16.0,Female,Kolkata,Bavaria,10.0,2019-05-22,2020-04-21,0,3.1131350088790826,2.442915568904171,5.793109912889728,2.884100592645138,1.805734776332097,4.344166731919804,New_UI
CusID_09035,16.0,Not_Specified,Sydney,Singapore,7.0,2017-11-23,2020-01-02,1,4.447961855750431,4.89741992063379,4.856849139196479,,4.087820535315334,3.7197765889124974,New_UI
CusID_01260,32.0,Female,Chennai,New South Wales,3.0,2017-09-27,2020-02-11,1,2.262719834077316,1.3401586382491173,3.5762978856156145,4.117430641067248,8.461834563218423,4.938868941916303,Old_UI
CusID_07982,23.0,Female,Bercelona,Western Australia,8.0,2019-06-10,2021-01-13,1,7.144292961459329,1.816316049819876,5.560503613600709,6.273998708573336,7.791001024412174,4.311841851155605,Old_UI
CusID_02495,32.0,Male,Kuala Lampur,Vienna,6.0,2019-09-06,2020-07-12,0,0.8728263057360524,1.483870491387898,4.542965660659178,3.0755802078839176,0.646473420173179,8.983713132013218,New_UI
CusID_09571,36.0,Female,Munich,Central Hungary,3.0,2018-12-19,2020-07-13,1,6.9924713930006135,2.418509675924142,2.4281646421523915,7.1655680743423975,8.131724584082662,4.569927686630096,Old_UI
CusID_09070,23.0,Male,Chennai,British Columbia,10.0,2019-05-04,2020-06-15,0,2.534886698690959,6.762115353506081,0.1216902103805599,4.656474947529537,0.6120351058687652,9.999038005670233,New_UI
CusID_00233,33.0,Male,Mumbai,Western Australia,7.0,2016-03-19,2020-11-08,0,1.0311827604377672,9.213905068695135,3.994749927165975,5.515958890691175,0.9207598606391486,7.826752907435054,New_UI
CusID_08159,31.0,Male,Kolkata,California,14.0,2016-02-19,2021-07-30,0,0.3655017153561989,6.694636230397149,0.0730418118570119,2.793436680317773,0.978008187813755,8.832368609948556,New_UI
CusID_09898,33.0,Female,San Francisco,Ontario,3.0,2018-11-18,2021-06-15,1,4.662447747956792,3.132704456799929,9.252229657243396,6.357301575685844,5.306875696055814,-99.0,Old_UI
CusID_08839,25.0,Male,Taipei,Western Australia,,2017-05-02,2020-10-13,1,5.152426088500441,4.703045030602118,9.038515382438518,7.144961646832627,2.3283508566059026,9.40225834520978,New_UI
CusID_06891,20.0,Female,Toronto,California,4.0,2018-12-15,2020-02-01,0,7.441534172284491,0.4290289312620132,6.256671666191469,7.3763075059543715,7.066901010022438,4.303213296585173,Old_UI
CusID_00035,32.0,Female,Kuala Lampur,California,10.0,2016-02-11,2021-05-29,1,2.0083756768638144,3.3620285151022413,7.542567438102279,6.112896383702861,9.066084315985153,1.2089863520547357,Old_UI
CusID_06172,32.0,Female,Toronto,Catalonia,10.0,2017-10-27,2020-09-24,0,7.173804651680068,0.2568663646713349,5.1014064259970695,8.265565934627833,7.343775031294192,1.555487733078476,Old_UI
CusID_08668,31.0,Male,Sydney,New South Wales,14.0,2016-03-27,2020-05-18,0,0.8009061807724183,5.826553997467876,0.1577017908030338,3.9237805786732025,1.6401339390142753,4.0943110007872345,New_UI
CusID_06118,32.0,Female,Berlin,New South Wales,4.0,2017-06-23,2020-08-05,0,3.2281327630189325,9.846237399055214,4.951918899486122,3.178566127674796,1.38843019020954,1.5187880487321943,Old_UI
CusID_05599,23.0,Male,Vancouver,New York,3.0,2017-09-24,2020-10-13,0,1.6520446210169584,8.779521345924726,0.449760864775913,6.227238632312658,1.8681739164604907,8.650619696881648,New_UI
CusID_06637,29.0,Not_Specified,Munich,Western Australia,12.0,2019-08-06,2021-03-07,1,4.173174709818286,1.4959438138636405,6.933836356758179,0.4325141205515272,2.9693596924808885,4.211314394054742,Old_UI
CusID_05531,19.0,Male,Berlin,Taiwan,10.0,2017-06-23,2020-06-25,0,1.0046866856358905,8.776213454378007,0.1570930032182975,2.990604042403189,1.1093329819153188,9.287547283166116,Old_UI
CusID_06880,30.0,Female,London,New South Wales,3.0,2018-02-23,2021-08-07,0,3.534607742711848,9.056812644106817,2.597691043515725,6.748870152711223,1.0689616852964154,2.127283385798933,New_UI
CusID_06371,30.0,Male,Vancouver,Central Hungary,9.0,2018-07-22,2021-09-04,0,3.688819664851216,8.93777002610912,0.2627180540088223,3.870646359837662,0.9465316531444408,6.589354402070386,New_UI
CusID_03808,33.0,Female,Vancouver,Catalonia,14.0,2016-05-25,2021-01-27,0,7.497865889244642,1.6614345732359723,7.375295004075036,9.19726279619541,-9.247557182988826,2.255833669107165,Old_UI
CusID_01482,20.0,Male,Vienna,California,8.0,2017-06-23,2020-01-11,0,0.8770829152642925,2.007163648617652,4.616517718309439,,2.3046761988088,8.32213609055592,Old_UI
CusID_06411,27.0,Male,London,California,10.0,2019-04-21,2021-10-01,0,0.4873171909034481,8.595638481781394,4.797574900530481,4.017343735022032,2.0003847795295497,8.45950265260978,New_UI
CusID_00366,36.0,Female,Paris,New South Wales,7.0,2016-08-13,2021-12-04,0,5.377089680855676,1.7548738197645994,4.337151121542073,7.185082037684774,9.950863881085382,2.9444618443625608,New_UI
CusID_02841,18.0,Male,Berlin,California,10.0,2017-06-23,2020-07-21,0,0.7270461263857761,9.399188246019918,5.615547726362004,2.662770174813656,2.0757364007124264,8.658804956355967,Old_UI
CusID_00614,31.0,Female,Delhi,Catalonia,11.0,2017-02-27,2021-10-29,0,7.527294642345378,3.9559196868494655,9.467739057163463,8.32403974041539,4.931929283324791,2.131727351063789,Old_UI
CusID_01420,30.0,Male,San Francisco,Central Hungary,7.0,2017-06-23,2021-07-07,0,1.272491415363289,8.93298876046629,,,2.9966293053625104,8.009458965735215,Old_UI
CusID_02731,33.0,Male,Vienna,Central Hungary,3.0,2016-03-03,2021-07-18,0,2.0220302887798383,9.258317143478326,4.298765824387514,3.88190836003052,1.3326534621980712,8.729624579257846,Old_UI
CusID_00870,32.0,Female,Paris,Singapore,5.0,2018-10-13,2021-01-14,0,-44.0,2.522286919281544,,7.493563960731576,7.173811811520473,2.4010270741390243,Old_UI
CusID_03238,,Male,Berlin,Tuscany,,2019-11-13,2021-07-01,0,1.0661861109764164,8.238312434199887,5.004047189195547,3.283402093545387,3.957724247888933,3.596001927393436,Old_UI
CusID_08403,46.0,Female,Paris,Western Australia,4.0,2017-11-18,2021-08-28,0,7.956861373711353,0.6101688882465153,6.601754833382238,6.512197359839729,0.8831084478782959,2.8639229036715443,Old_UI
CusID_01141,36.0,Female,Delhi,New South Wales,7.0,2019-12-23,2021-10-04,0,5.609290843136164,1.7814906556396464,3.6140123636563697,8.219873291234903,7.560048240275715,3.3809139328652806,Old_UI
CusID_02184,30.0,Male,Kolkata,California,7.0,2017-06-23,2021-07-20,0,1.157657025521267,8.86546258628012,0.3468492235233265,4.189369455184528,1.8231019035232208,8.460397853585272,New_UI
CusID_06212,22.0,Male,Berlin,California,4.0,2017-06-23,2021-07-30,0,0.679137891581638,4.659086775644617,0.3205830125580048,2.9239533828230915,1.941184096837268,7.691740819625775,New_UI
CusID_07706,26.0,Male,Mumbai,Western Australia,10.0,2016-10-05,2021-04-01,0,4.057256318662098,8.807102072388787,4.240516862331106,4.415235837885098,1.7211709023013615,8.710132718561367,New_UI
CusID_00035,21.0,Female,Los Angeles,Vienna,7.0,2019-07-05,2021-07-03,0,7.153206998986462,1.76724821511197,8.821128271750249,7.116034907181265,6.707961993191157,1.7626307729190895,New_UI
CusID_05290,20.0,Female,Vancouver,California,14.0,2019-11-11,2021-04-27,0,6.93192947461126,0.573045905545513,5.662384835724254,6.98170105083047,7.328795379367639,2.0809966827799493,New_UI
CusID_00655,,Not_Specified,Perth,Ile-De-France,8.0,2018-11-06,2021-02-03,1,2.857184694326183,4.580973250386212,1.3327417512694888,8.273890605874909,6.496392609342987,0.4417980403043882,Old_UI
CusID_00149,24.0,Female,San Francisco,California,12.0,2017-03-10,2021-08-16,0,7.908063428180239,1.6201538493978362,4.768627512238545,7.340637560014604,8.442448985161533,2.6061905675149704,Old_UI
CusID_00253,32.0,Female,San Francisco,Western Australia,14.0,2016-01-20,2021-01-29,0,7.494072175568064,2.604492909105047,2.796311316434481,6.984773144264379,7.035756974853693,1.6898445572547869,Old_UI
CusID_07870,31.0,Male,Sydney,Ontario,9.0,2018-02-13,2021-03-17,0,2.257565223748341,4.085970871554636,1.2650736269801894,4.277463057303236,2.00641524482676,7.807377509039889,New_UI
CusID_09221,28.0,Male,Mumbai,Catalonia,9.0,2018-01-27,2020-01-09,0,0.166069418745438,9.496524567989953,0.164826233896048,4.633375325624312,1.465691303450527,8.723438973695258,New_UI
CusID_05871,34.0,Female,Bercelona,New South Wales,12.0,2016-11-09,2020-08-30,0,6.481904479376635,0.3360099472851477,6.517443352555436,6.972033199616755,8.276061130937027,2.6895199759378965,Old_UI
CusID_01080,22.0,Female,Los Angeles,Berlin,,2019-05-29,2020-09-22,1,5.210532184170166,9.017112683075531,1.7916217810439317,4.321160577616432,3.813337682150595,7.818755680581046,Old_UI
CusID_07636,29.0,Male,Mumbai,West Bengal,7.0,2018-09-28,2021-04-01,0,0.799664338834985,8.315269747916648,5.467144626630589,4.192099723636201,1.932283305039713,2.8998444878218037,New_UI
CusID_01324,19.0,Female,Bercelona,Western Australia,10.0,2019-01-15,2021-12-06,0,9.017443120733638,2.7991286876853616,6.300962289398296,6.338695080171031,6.824087038875627,2.4397877528889835,New_UI
CusID_05908,37.0,Female,Munich,British Columbia,3.0,2016-11-10,2020-07-08,1,6.8143040345088295,3.180983867048916,5.257396456263171,6.306950211801012,7.628779638299423,3.841940743574251,Old_UI
CusID_08124,21.0,Not_Specified,London,Tuscany,6.0,2019-09-01,2021-09-16,1,2.9510329843950664,0.8697248836438478,4.556778003927778,6.6183405815961605,1.3453315219168127,3.6903242394500646,New_UI
CusID_09571,33.0,Male,Berlin,California,10.0,2017-06-23,2020-12-03,0,2.8315931102820318,8.77297483241325,0.7989549279670232,2.563085818817052,1.6990341679943886,7.864970550201604,Old_UI
CusID_07914,22.0,Female,Delhi,West Bengal,12.0,2017-09-29,2020-01-25,1,6.887573447323423,4.4482038550843495,6.674845840426871,6.943225992325562,6.77205677587821,4.691842942636546,Old_UI
CusID_07158,32.0,Not_Specified,New York City,Tamil Nadu,14.0,2016-12-27,2020-02-29,1,1.8283469925053677,1.4359354248902758,5.347391189274086,5.405678138747006,3.7565536862800695,5.125792424553891,Old_UI
CusID_05646,34.0,Female,Mumbai,New South Wales,4.0,2019-12-26,2020-09-11,0,5.247399675136077,1.3023165660060332,1.3342414653430812,6.294009345486836,0.73940767271626,4.673330709696546,Old_UI
CusID_01033,19.0,Male,Kolkata,California,13.0,2019-02-18,2021-11-07,0,2.302962453059,3.537712903136133,6.312007088864099,2.808651707423296,2.565803520028462,3.608042121346658,Old_UI
CusID_00906,29.0,Female,Taipei,Tuscany,10.0,2017-11-08,2021-05-19,1,-99.0,2.0426066020502005,7.81523487378337,0.5923411393508394,8.293390336321913,-99.0,New_UI
CusID_04442,19.0,Male,Toronto,Western Australia,4.0,2018-01-26,2021-04-01,0,0.9219182769733618,8.95873322092719,3.561632300370392,3.943214987504491,0.9566502349181673,8.584642979460885,New_UI
CusID_00660,28.0,Female,Vancouver,Catalonia,14.0,2017-10-31,2021-01-16,1,7.46467636370207,0.4843992354241393,7.07053773603248,6.960065185901329,3.559816965471081,4.794269981476465,Old_UI
CusID_05427,27.0,Male,Budapest,British Columbia,10.0,2018-03-17,2020-09-26,0,1.2725456388211416,5.670133004788238,7.333772739168435,0.8213697908437493,2.166263531788984,5.713267075918116,Old_UI
CusID_01612,26.0,Female,Budapest,Ontario,11.0,2016-01-19,2021-12-06,1,6.051637636046391,2.236409517829477,8.570463376047018,8.387032336189229,7.756173928208139,4.53773208490665,Old_UI
CusID_06770,47.0,Female,Taipei,New Delhi,15.0,2019-07-24,2020-08-06,0,5.761718138751736,5.3946436050074,5.157977580247184,8.53524204285852,7.490661719972996,0.5328756573661366,Old_UI
CusID_00165,,Female,Paris,Tamil Nadu,14.0,2018-08-20,2021-06-16,1,7.851716621776294,2.615578241495829,4.744023690388119,6.370364159456802,8.49501926136733,3.357552110204433,Old_UI
CusID_09951,18.0,Male,Bercelona,New South Wales,10.0,2017-04-01,2020-08-24,1,1.1274755917329655,2.8573918062120707,0.6409619997253114,3.997543446811334,2.8452225465183982,8.00973498355232,New_UI
CusID_05785,,Male,Kolkata,Tamil Nadu,10.0,2018-02-08,2021-09-02,0,0.6114013365686806,8.091364096226686,0.0852139649846619,4.459179839951391,2.085438319371215,8.758349378577083,New_UI
CusID_03106,28.0,Not_Specified,Bercelona,West Bengal,14.0,2016-02-12,2021-03-18,1,6.520860689577227,0.3420687657494794,4.510856089075069,8.556825296246693,8.33196196521428,5.989612718916794,Old_UI
CusID_05871,28.0,Female,Chennai,Central Hungary,3.0,2016-03-05,2021-03-07,0,4.419521569026001,4.728966407612902,0.1496036654239843,3.205864403422812,1.589640377067968,2.8111636449898403,New_UI
CusID_07914,17.0,Male,Munich,Bavaria,7.0,2016-12-04,2020-11-07,0,1.135743386387819,8.66072377747972,4.839671399771508,4.863063029281668,1.8713994836170345,5.17660702066358,New_UI
CusID_00340,15.0,Male,Perth,Maharashtra,14.0,2017-03-16,2021-06-28,0,1.612522994549462,5.256413990598297,4.33119397732076,6.454995390041859,0.3705220757462381,5.394238222857759,New_UI
CusID_01324,,Female,Toronto,New South Wales,10.0,2016-09-20,2021-06-21,0,1.677085865885031,9.519904094308083,0.3131905661821577,6.754115246598964,2.4244823746093904,0.6381723787114437,New_UI
CusID_08240,33.0,Not_Specified,San Francisco,California,14.0,2018-09-06,2020-10-15,1,2.828306128318031,0.1148318078610742,,1.5903032217987312,1.838152988930312,5.4601168764635934,Old_UI
CusID_01152,16.0,Female,Delhi,Western Australia,12.0,2018-12-25,2020-07-08,1,9.044017624517986,1.6785284071176232,5.05945020479214,5.696903236967151,0.7518280160674765,0.9840811938476636,New_UI
CusID_05352,19.0,Female,Sydney,Bavaria,14.0,2017-01-08,2021-04-25,1,3.655864153363889,1.4691839483392943,6.1865071258437405,7.31648697450922,8.989744501878082,1.2658480883324803,Old_UI
CusID_07385,33.0,Female,San Francisco,New Delhi,4.0,2016-09-13,2021-05-27,0,6.854172487941823,2.614675696172718,9.468486046227838,6.235489758968975,7.406701150584541,1.7115466974897566,Old_UI
CusID_06235,37.0,Not_Specified,Shinjuku,New York,3.0,2016-05-21,2021-02-26,1,0.7912890373016899,6.337528671429392,-0.8489446796603155,3.31506705709705,2.306957855167157,8.538558580704118,New_UI
CusID_05178,27.0,Male,Taipei,Catalonia,10.0,2017-06-23,2020-05-23,0,4.700469319509128,8.740046527847822,0.4302524029187697,3.637331449940006,0.6054952639266882,8.401556334018935,Old_UI
CusID_01225,20.0,Female,London,Catalonia,3.0,2016-09-24,2021-06-14,1,5.13859396441773,2.3883015889077157,4.280253862461823,7.212062328737602,7.506131142648947,4.193871361053184,Old_UI
CusID_00913,30.0,Male,Vancouver,California,10.0,2019-12-14,2020-12-12,1,2.4208732821963137,4.254511010959377,2.086240305589638,3.900153244995503,1.7823540666463782,4.53403733530038,New_UI
CusID_04448,28.0,Not_Specified,Perth,Western Australia,12.0,2019-04-12,2021-08-30,0,5.0766782720575705,6.370828565964135,2.4736998644374664,5.020192970149666,2.0565133501260444,4.234532150986587,New_UI
CusID_06574,26.0,Male,Mumbai,Tamil Nadu,10.0,2017-04-18,2020-02-23,0,0.1696601151008901,3.225907419627676,4.112129771666382,4.675058058086121,2.014024849791734,-88.0,Old_UI
CusID_09297,18.0,Female,Vienna,New South Wales,11.0,2019-07-05,2021-09-24,0,7.403794143948005,2.5587080129635686,7.506548311678455,6.038390615674309,8.160698243744307,1.273892512985103,Old_UI
CusID_06271,27.0,Male,San Francisco,British Columbia,3.0,2019-08-11,2020-01-11,0,2.155055519239578,9.233153816140169,0.3693131885183083,3.941148488244156,1.1508937470787188,8.17487522823531,New_UI
CusID_04843,30.0,Male,Mumbai,West Bengal,7.0,2016-06-26,2021-04-01,0,1.2134024300596329,8.750903626917903,0.3497270875765444,3.02250823754677,1.8190045187708987,7.73636304939682,New_UI
CusID_04424,21.0,Male,Taipei,New South Wales,10.0,2018-12-01,2021-07-31,0,1.6687638766819215,8.900354364047041,1.0111123295171156,2.88148270674988,2.1045252806487955,9.584400285648332,New_UI
CusID_03241,28.0,Female,Vancouver,Taiwan,7.0,2018-09-26,2020-12-06,0,7.157260782858724,2.451837978862928,5.328693786464213,4.043574204097185,9.210413789160192,4.427634745884115,New_UI
CusID_07870,30.0,Male,Sydney,West Bengal,3.0,2017-04-23,2021-09-04,0,0.5680109384236403,8.637356322899416,0.3712845735255972,3.1869293307212803,1.2618913525154758,8.591296867391058,New_UI
CusID_00576,,Male,Berlin,West Bengal,,2017-06-23,2021-06-22,0,3.714446663639572,8.156263978102231,4.771691820004386,4.2679457703981925,1.9301192744326527,8.286809006624347,New_UI
CusID_05136,29.0,Male,Vienna,Tamil Nadu,10.0,2016-11-12,2020-05-10,0,0.0202594832623447,7.429835947370542,-0.0905198989316438,2.897982926342244,0.5939447921657224,9.301298198716598,Old_UI
CusID_00665,20.0,Female,Paris,West Bengal,10.0,2019-03-29,2020-09-27,0,1.8966817886119327,1.5411929275390532,0.9429349460585807,3.728844390079781,1.056929065173373,4.262020272856609,New_UI
CusID_00576,24.0,Female,Mumbai,Western Australia,3.0,2019-03-08,2021-01-15,0,8.102968771271719,3.868311591284084,4.529756362378954,,9.131565343753657,-11.0,New_UI
CusID_02329,22.0,Male,Berlin,California,,2017-06-23,2021-10-05,0,0.5071173275651528,9.56193361491892,-0.175108176428717,2.6456080161020195,-7.22499533887186,8.928051400781625,Old_UI
CusID_08422,38.0,Female,Shinjuku,England,3.0,2016-06-26,2020-12-29,1,5.207410082154108,2.93090538499862,3.5698878945634287,6.1659912516893565,2.777621478818101,5.318269013118903,New_UI
CusID_01120,36.0,Female,Perth,Ile-De-France,6.0,2018-04-13,2020-08-25,1,5.928687698281986,1.484312486810202,0.6130999592089563,3.084354847731809,2.129119682574435,6.626364956393724,Old_UI
CusID_02184,,Male,Florence,Ile-De-France,6.0,2019-12-14,2020-01-05,0,0.9784533073221828,8.886118472986762,0.4182626971417693,2.6762126831299256,0.9698342186636292,7.080248059179771,New_UI
CusID_03612,15.0,Female,Delhi,Catalonia,4.0,2017-11-27,2020-05-27,1,5.359496142888828,2.7359242351174022,4.540756557361637,6.21016395836243,7.954869375268841,5.168684847124009,Old_UI
CusID_01194,29.0,Female,Munich,New Delhi,6.0,2017-11-16,2021-03-06,1,6.7122623272303805,1.6165824479374744,5.190137477990479,5.419467257926457,9.204223987777704,2.341186693024331,Old_UI
CusID_06303,29.0,Male,Sydney,New South Wales,10.0,2017-03-06,2020-06-25,0,0.6467228238305569,9.430006367099343,0.2126912243675962,1.6171082863380928,0.8207552468135261,8.596941195716031,New_UI
CusID_04988,,Male,Taipei,New South Wales,15.0,2019-03-03,2021-08-14,0,0.8586810862283701,8.673409660765591,0.2156336826997916,,0.3906522526966144,8.455772006460728,New_UI
CusID_07417,28.0,Female,Taipei,Ontario,6.0,2016-07-01,2021-06-18,0,7.639366709862141,2.7693278689467764,5.8823504366207,7.30684983269628,7.4377329322674,1.9613276255139376,New_UI
CusID_08497,,Female,Munich,England,12.0,2018-06-22,2021-01-29,1,7.263079173614306,3.7768211179620046,1.0820114596379082,4.698714904794264,9.399772544029492,1.4188937416067446,Old_UI
CusID_02864,27.0,Male,Mumbai,Ile-De-France,13.0,2017-01-16,2021-04-01,0,2.9281161492987358,3.060054048042515,6.561910508962893,4.317302475458327,-0.0205941025341501,9.038308225706515,Old_UI
CusID_08261,,Female,Delhi,New York,3.0,2018-09-11,2020-07-07,1,8.110950744408672,7.760597825744374,9.157007478505784,3.599635969802553,2.8338149100234347,0.9327282752745106,Old_UI
CusID_00576,31.0,Male,?,Bavaria,5.0,2017-03-04,2021-05-22,0,1.773084311045378,4.852138075386754,4.584119952668933,4.526270189625949,1.96650432880361,4.725311565667209,New_UI
CusID_03485,31.0,Not_Specified,Munich,British Columbia,15.0,2018-10-04,2020-10-04,1,5.238870736744492,1.6608341900603705,4.732020950933345,,7.050791217481346,4.60906993834985,Old_UI
CusID_00348,15.0,Female,Los Angeles,California,8.0,2019-06-04,2020-07-12,0,7.211477222939028,2.981636772378077,7.6104056516969,6.245318434953631,0.6944726322070343,1.9002165808012776,Old_UI
CusID_06446,18.0,Male,Delhi,British Columbia,15.0,2017-06-13,2020-02-04,0,0.4949155033188006,4.156172038815802,2.2226570440479647,3.2992360000134666,1.0005468793095007,8.056791627460354,New_UI
CusID_04162,33.0,Male,Taipei,Tokyo,,2016-11-17,2021-09-03,0,0.4062315093421478,9.022808273574237,3.828930547745747,2.9788168305623124,2.058941893434133,9.409587913275978,Old_UI
CusID_03164,32.0,Male,Taipei,West Bengal,10.0,2018-12-06,2021-01-21,0,0.9132531002343346,8.921501963907573,4.412751671849204,3.8091104779614224,0.7889492579847506,7.741778844216816,New_UI
CusID_07663,33.0,Female,Vancouver,British Columbia,14.0,2017-02-20,2020-12-11,0,7.630628690148664,1.755838287306926,8.799541104743723,6.436894051054883,8.804944976026785,2.369310450658875,Old_UI
CusID_03322,21.0,Not_Specified,Perth,Western Australia,10.0,2017-06-23,2021-01-16,0,2.2771758825945456,8.494859545652929,3.96257594341075,4.17414628963234,2.06809593734123,9.490699204561324,Old_UI
CusID_09070,,Female,Vancouver,New South Wales,10.0,2019-12-14,2021-04-27,1,6.420158447302259,2.660905909432267,4.857738700398728,3.9988118612782486,5.189164610625928,0.7607806895039715,New_UI
CusID_05411,,Male,Sydney,Western Australia,8.0,2017-04-11,2020-05-01,0,2.934044905436464,9.003731834214333,0.6986445559059329,,1.101739394417088,5.673380218720251,New_UI
CusID_01342,22.0,Male,Mumbai,Ile-De-France,10.0,2017-09-20,2021-04-01,0,1.134016248016763,8.384813919880596,5.50154713190079,3.0634129338216534,0.3903290033392511,9.031794143228796,New_UI
CusID_03799,33.0,Female,Bercelona,California,14.0,2018-08-09,2020-08-06,0,7.925354423195063,1.8602617991564896,5.25231320532131,7.909498497678772,8.082382085344053,3.228888382455904,Old_UI
CusID_04354,30.0,Not_Specified,Vancouver,California,14.0,2016-03-18,2021-02-22,1,4.022555526021521,7.733501600429447,4.706545604353355,5.684207196151221,3.0096659478664334,7.343109681886261,Old_UI
CusID_09070,29.0,Male,Chennai,British Columbia,10.0,2017-11-03,2020-06-26,0,4.053505970597689,9.2891559193348,0.7154508087651555,4.959362012239099,2.0782462145369034,-66.0,New_UI
CusID_07773,32.0,Female,London,Bavaria,3.0,2017-06-27,2020-09-12,1,8.992900129866097,1.001880124397534,6.437194378167531,6.0694967316445405,2.1033422379650006,4.503713880560316,Old_UI
CusID_04424,,Female,New York City,California,6.0,2019-06-12,2021-03-29,0,4.792660143437007,2.2996974596154502,6.099651523472832,6.375920624017903,7.371319219122949,2.2887332819368544,Old_UI
CusID_05531,31.0,Female,Munich,Catalonia,14.0,2017-10-31,2020-05-16,1,7.490321139936878,-0.0750574362824767,7.19712658434687,6.720934477416131,8.731567960200548,3.873672531240799,Old_UI
CusID_06637,29.0,Male,Mumbai,Ile-De-France,10.0,2016-06-03,2021-04-01,0,0.7056631426802628,8.718243052649353,-0.5607926093914906,2.3681822484132278,0.6109818275710059,9.277083164402203,New_UI
CusID_09823,36.0,Female,Vancouver,New Delhi,3.0,2018-05-28,2020-06-24,0,3.38102564520904,2.4234459749891384,5.819891774143842,7.118508615779655,2.4114650763860213,4.733622599450003,New_UI
CusID_03526,17.0,Female,Budapest,Berlin,12.0,2016-01-26,2021-06-01,1,4.752536178853189,2.074859655893416,5.226796112367317,6.790968073039912,4.823300060627354,3.64825099755474,Old_UI
CusID_03485,21.0,Female,Chennai,New Delhi,8.0,2019-07-10,2021-06-20,1,7.669117117550651,0.2573370537709527,6.5571876101918045,7.958990009281251,3.8805046222901582,2.817859844676323,Old_UI
CusID_09202,32.0,Male,Mumbai,Western Australia,10.0,2019-07-21,2021-02-23,1,1.1722325580680533,9.036220856982997,4.434037525293277,2.803449637465281,0.7477197245096212,9.18078731804266,Old_UI
CusID_03556,16.0,Not_Specified,Munich,British Columbia,4.0,2019-04-22,2021-01-29,1,1.0531137770824972,8.668202067746602,4.730435318391606,,1.5102954159894386,6.149118673133372,Old_UI
CusID_08374,44.0,Female,Munich,Maharashtra,12.0,2019-01-16,2020-10-03,0,6.461433009566433,2.5466128916813475,7.083884759384524,7.919216003048437,7.994917584827424,3.38345452782881,Old_UI
CusID_07558,21.0,Female,Vancouver,Singapore,3.0,2017-11-22,2020-06-11,0,-77.0,3.296644888306133,8.868199423154564,5.324804793864871,7.100218870632506,-44.0,Old_UI
CusID_02269,27.0,Male,London,Central Hungary,5.0,2018-01-19,2020-09-07,1,0.8696104382576709,4.759492169179503,5.260213026373831,3.6286016990728056,2.036073129905907,9.28576467428808,Old_UI
CusID_09612,15.0,Not_Specified,Vancouver,Bavaria,11.0,2018-03-05,2021-08-30,1,0.8862922077545471,2.222129102886376,6.9920381761972905,4.865174700054877,2.825342259275094,3.4168246774582443,New_UI
CusID_09782,23.0,Female,Paris,Tamil Nadu,10.0,2019-02-04,2020-10-30,0,4.509801450425173,3.2937441579303472,6.532142644412881,4.518312197739227,18.918289320413155,1.8119298329391336,New_UI
CusID_04683,34.0,Female,Kolkata,Western Australia,7.0,2018-05-18,2021-07-17,0,6.9096309770078985,1.98279136618884,8.856191179432892,5.853438717031167,8.002761812461133,2.230337550917846,Old_UI
CusID_08379,28.0,Male,Vancouver,Tuscany,7.0,2018-07-02,2021-02-08,1,0.7703936078763106,2.2555800950937703,5.717200144386002,6.287778403584753,7.713590889461471,5.000035248881351,Old_UI
CusID_09912,21.0,Female,Vienna,Vienna,,2018-03-13,2020-04-24,0,8.064065937513512,2.707299331800985,4.682278771141269,6.180879528339916,-1.621427601792579,3.0826382117219566,Old_UI
CusID_07379,45.0,Male,Berlin,New Delhi,,2016-09-16,2020-06-14,1,1.0179376387767332,4.846108949919192,2.086530773624612,0.93796962876331,3.939252907320773,2.164003719185657,Old_UI
CusID_08101,20.0,Female,Mumbai,California,12.0,2018-05-14,2021-04-28,1,-33.0,2.967267784633697,4.787877994348615,4.62168920283016,7.849355384337722,4.618645291104622,Old_UI
CusID_03156,37.0,Not_Specified,Sydney,Catalonia,10.0,2019-06-26,2021-09-05,0,2.0749046686272203,4.971064818229695,0.8572813352703076,2.1571569970137907,8.854445316257797,1.1441030884272885,New_UI
CusID_05229,31.0,Not_Specified,Vienna,Tamil Nadu,12.0,2018-12-04,2021-04-21,1,4.8878792296610944,4.259128703427404,6.08840305298925,4.495566108779566,1.426948231008621,4.843788999457871,New_UI
CusID_04571,44.0,Female,Shinjuku,Tuscany,10.0,2018-12-25,2020-10-18,1,8.139083607579089,3.554076040417298,9.48505366038663,5.883745577391027,7.700749715531767,1.825767903274957,Old_UI
CusID_09127,29.0,Female,Mumbai,New Delhi,9.0,2019-10-24,2020-11-06,0,6.904695125376668,3.921802847070217,6.9779040226130205,7.021502801890464,8.057689919842897,0.5960252105200313,Old_UI
CusID_05533,31.0,Male,Kolkata,Tokyo,10.0,2019-08-31,2020-07-09,0,0.546568319456963,8.778530118382472,0.6837432495093961,2.9696047434387425,0.9660307119689115,9.461001245284288,New_UI
CusID_00662,20.0,Female,Paris,New Delhi,3.0,2018-06-13,2020-01-05,0,1.269359137833057,2.1496303959744827,5.277095439876321,8.503020698413073,7.295294378599376,1.9885133792960843,Old_UI
